Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA Study,Submitter_Id,AvgSpotLen,Bases
ERR1293559,WGS,PRJEB12449,SAMEA3879515,48063969,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365131,SAMEA3879515,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879515,MMRS51728985ST-27-0-0,Illumina,ERP013933,MMRS51728985ST-27-0-0,,
ERR1293560,WGS,PRJEB12449,SAMEA3879515,47107276,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365132,SAMEA3879515,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879515,MMRS51728985ST-27-0-0,Illumina,ERP013933,MMRS51728985ST-27-0-0,,
ERR1293561,WGS,PRJEB12449,SAMEA3879516,1205506222,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365133,SAMEA3879516,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879516,MMRS97052561ST-27-0-0,Illumina,ERP013933,MMRS97052561ST-27-0-0,172,1790114111
ERR1293562,WGS,PRJEB12449,SAMEA3879516,1200115639,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365134,SAMEA3879516,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879516,MMRS97052561ST-27-0-0,Illumina,ERP013933,MMRS97052561ST-27-0-0,173,1786343146
ERR1293563,WGS,PRJEB12449,SAMEA3879516,1187702779,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365135,SAMEA3879516,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879516,MMRS97052561ST-27-0-0,Illumina,ERP013933,MMRS97052561ST-27-0-0,172,1767668818
ERR1293564,WGS,PRJEB12449,SAMEA3879516,1201593609,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365136,SAMEA3879516,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879516,MMRS97052561ST-27-0-0,Illumina,ERP013933,MMRS97052561ST-27-0-0,172,1787430531
ERR1293565,WGS,PRJEB12449,SAMEA3879517,965575939,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365137,SAMEA3879517,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879517,MMRS18295921ST-27-0-0,Illumina,ERP013933,MMRS18295921ST-27-0-0,175,1532954190
ERR1293566,WGS,PRJEB12449,SAMEA3879517,953024306,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365138,SAMEA3879517,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879517,MMRS18295921ST-27-0-0,Illumina,ERP013933,MMRS18295921ST-27-0-0,175,1512763803
ERR1293567,WGS,PRJEB12449,SAMEA3879517,1010127209,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365139,SAMEA3879517,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879517,MMRS18295921ST-27-0-0,Illumina,ERP013933,MMRS18295921ST-27-0-0,174,1584781964
ERR1293568,WGS,PRJEB12449,SAMEA3879517,985747513,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365140,SAMEA3879517,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879517,MMRS18295921ST-27-0-0,Illumina,ERP013933,MMRS18295921ST-27-0-0,175,1556342439
ERR1293569,WGS,PRJEB12449,SAMEA3879518,956833917,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365141,SAMEA3879518,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879518,MMRS72802364ST-27-0-0,Illumina,ERP013933,MMRS72802364ST-27-0-0,174,1491143285
ERR1293570,WGS,PRJEB12449,SAMEA3879518,923539099,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365142,SAMEA3879518,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879518,MMRS72802364ST-27-0-0,Illumina,ERP013933,MMRS72802364ST-27-0-0,164,1298506812
ERR1293571,WGS,PRJEB12449,SAMEA3879518,992012162,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365143,SAMEA3879518,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879518,MMRS72802364ST-27-0-0,Illumina,ERP013933,MMRS72802364ST-27-0-0,175,1535983068
ERR1293572,WGS,PRJEB12449,SAMEA3879518,962608216,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365144,SAMEA3879518,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879518,MMRS72802364ST-27-0-0,Illumina,ERP013933,MMRS72802364ST-27-0-0,174,1500160093
ERR1293573,WGS,PRJEB12449,SAMEA3879519,625714590,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365145,SAMEA3879519,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879519,MMRS59699117ST-27-0-0,Illumina,ERP013933,MMRS59699117ST-27-0-0,173,963698923
ERR1293574,WGS,PRJEB12449,SAMEA3879519,629609417,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365146,SAMEA3879519,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879519,MMRS59699117ST-27-0-0,Illumina,ERP013933,MMRS59699117ST-27-0-0,173,970344717
ERR1293575,WGS,PRJEB12449,SAMEA3879519,627347527,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365147,SAMEA3879519,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879519,MMRS59699117ST-27-0-0,Illumina,ERP013933,MMRS59699117ST-27-0-0,174,967959541
ERR1293576,WGS,PRJEB12449,SAMEA3879519,634977080,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365148,SAMEA3879519,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:17Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879519,MMRS59699117ST-27-0-0,Illumina,ERP013933,MMRS59699117ST-27-0-0,174,984089589
ERR1293577,WGS,PRJEB12449,SAMEA3879520,518991528,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365149,SAMEA3879520,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879520,MMRS47662059ST-27-0-0,Illumina,ERP013933,MMRS47662059ST-27-0-0,,
ERR1293578,WGS,PRJEB12449,SAMEA3879520,641585244,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365150,SAMEA3879520,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879520,MMRS47662059ST-27-0-0,Illumina,ERP013933,MMRS47662059ST-27-0-0,,
ERR1293579,WGS,PRJEB12449,SAMEA3879520,555399182,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365151,SAMEA3879520,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879520,MMRS47662059ST-27-0-0,Illumina,ERP013933,MMRS47662059ST-27-0-0,,
ERR1293580,WGS,PRJEB12449,SAMEA3879520,615414586,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365152,SAMEA3879520,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879520,MMRS47662059ST-27-0-0,Illumina,ERP013933,MMRS47662059ST-27-0-0,,
ERR1293581,WGS,PRJEB12449,SAMEA3879521,628522183,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365153,SAMEA3879521,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879521,MMRS24340226ST-27-0-0,Illumina,ERP013933,MMRS24340226ST-27-0-0,,
ERR1293582,WGS,PRJEB12449,SAMEA3879521,874711662,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365154,SAMEA3879521,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879521,MMRS24340226ST-27-0-0,Illumina,ERP013933,MMRS24340226ST-27-0-0,168,1236476168
ERR1293583,WGS,PRJEB12449,SAMEA3879521,845899841,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365155,SAMEA3879521,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879521,MMRS24340226ST-27-0-0,Illumina,ERP013933,MMRS24340226ST-27-0-0,167,1191048450
ERR1293584,WGS,PRJEB12449,SAMEA3879521,674736622,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra,unknown_contigs","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365156,SAMEA3879521,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:19Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879521,MMRS24340226ST-27-0-0,Illumina,ERP013933,MMRS24340226ST-27-0-0,,
