Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR18491234,WGS,300,8612364900,PRJNA820119,SAMN26980223,Metagenome or environmental,2813876049,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622493,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.181 E,META20IMWJ27_TD79,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ27_TD79,SRP366030
SRR18491235,WGS,300,6146931900,PRJNA820119,SAMN26980144,Metagenome or environmental,2025245880,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622892,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.102 E,META20IMWJ28_CD100,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:58:00Z,1,META20IMWJ28_CD100,SRP366030
SRR18491236,WGS,300,7378790400,PRJNA820119,SAMN26980143,Metagenome or environmental,2458008570,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622891,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.101 E,META20IMWJ28_CD99,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ28_CD99,SRP366030
SRR18491237,WGS,9373,4370501399,PRJNA820119,SAMN26980385,Metagenome or environmental,3973840341,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622790,China,Asia,China: Beijing,Homo sapiens,PromethION,fecal samples,39.3 N 116.343 E,TD41,SINGLE,RANDOM,METAGENOMIC,gut metagenome,OXFORD_NANOPORE,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,TD41,SRP366030
SRR18491238,WGS,300,5580828300,PRJNA820119,SAMN26980142,Metagenome or environmental,1847487601,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622890,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.100 E,META20IMWJ28_CD98,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,META20IMWJ28_CD98,SRP366030
SRR18491239,WGS,300,8302018800,PRJNA820119,SAMN26980141,Metagenome or environmental,2738850388,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622889,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.99 E,META20IMWJ28_CD97,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD97,SRP366030
SRR18491240,WGS,300,9456171300,PRJNA820119,SAMN26980140,Metagenome or environmental,3118686213,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622888,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.98 E,META20IMWJ28_CD96,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:40:00Z,1,META20IMWJ28_CD96,SRP366030
SRR18491241,WGS,300,11421858300,PRJNA820119,SAMN26980139,Metagenome or environmental,3715687030,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622887,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.97 E,META20IMWJ28_CD95,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:44:00Z,1,META20IMWJ28_CD95,SRP366030
SRR18491242,WGS,300,8335587900,PRJNA820119,SAMN26980138,Metagenome or environmental,2702214106,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622886,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.96 E,META20IMWJ28_CD94,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ28_CD94,SRP366030
SRR18491243,WGS,300,9145809000,PRJNA820119,SAMN26980137,Metagenome or environmental,3038203586,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622885,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.95 E,META20IMWJ28_CD93,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ28_CD93,SRP366030
SRR18491244,WGS,300,9595740300,PRJNA820119,SAMN26980136,Metagenome or environmental,3151916040,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622884,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.94 E,META20IMWJ28_CD92,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,META20IMWJ28_CD92,SRP366030
SRR18491245,WGS,300,6032509200,PRJNA820119,SAMN26980135,Metagenome or environmental,1996571076,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622883,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.93 E,META20IMWJ28_CD91,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:44:00Z,1,META20IMWJ28_CD91,SRP366030
SRR18491246,WGS,300,8384952600,PRJNA820119,SAMN26980054,Metagenome or environmental,2751848244,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622882,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.12 E,META20IMWJ28_CD10,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD10,SRP366030
SRR18491247,WGS,300,7459301700,PRJNA820119,SAMN26980134,Metagenome or environmental,2431840309,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622881,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.92 E,META20IMWJ28_CD90,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD90,SRP366030
SRR18491248,WGS,300,9340148700,PRJNA820119,SAMN26980133,Metagenome or environmental,3015891189,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622880,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.91 E,META20IMWJ28_CD89,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD89,SRP366030
SRR18491249,WGS,300,7517696100,PRJNA820119,SAMN26980132,Metagenome or environmental,2481651509,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622879,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.90 E,META20IMWJ28_CD88,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ28_CD88,SRP366030
SRR18491250,WGS,300,8042145900,PRJNA820119,SAMN26980131,Metagenome or environmental,2651532501,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622878,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.89 E,META20IMWJ28_CD87,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ28_CD87,SRP366030
SRR18491251,WGS,300,7313059200,PRJNA820119,SAMN26980130,Metagenome or environmental,2405685026,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622877,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.88 E,META20IMWJ28_CD86,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,META20IMWJ28_CD86,SRP366030
SRR18491252,WGS,300,8356858800,PRJNA820119,SAMN26980129,Metagenome or environmental,2725154926,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622876,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.87 E,META20IMWJ28_CD85,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-26T00:01:00Z,1,META20IMWJ28_CD85,SRP366030
SRR18491253,WGS,300,7712718000,PRJNA820119,SAMN26980128,Metagenome or environmental,2527748957,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622875,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.86 E,META20IMWJ28_CD84,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ28_CD84,SRP366030
SRR18491254,WGS,300,7355697600,PRJNA820119,SAMN26980127,Metagenome or environmental,2422490092,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622874,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.85 E,META20IMWJ28_CD83,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ28_CD83,SRP366030
SRR18491255,WGS,300,8908203900,PRJNA820119,SAMN26980126,Metagenome or environmental,2939017581,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622873,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.84 E,META20IMWJ28_CD82,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-26T00:08:00Z,1,META20IMWJ28_CD82,SRP366030
SRR18491256,WGS,300,8441606700,PRJNA820119,SAMN26980125,Metagenome or environmental,2731292155,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622872,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.83 E,META20IMWJ28_CD81,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ28_CD81,SRP366030
SRR18491257,WGS,300,8596305000,PRJNA820119,SAMN26980053,Metagenome or environmental,2803559590,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622871,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.11 E,META20IMWJ28_CD9,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:34:00Z,1,META20IMWJ28_CD9,SRP366030
SRR18491258,WGS,300,9132775800,PRJNA820119,SAMN26980124,Metagenome or environmental,2975155157,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622870,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.82 E,META20IMWJ28_CD80,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-26T00:00:00Z,2022-03-25T23:37:00Z,1,META20IMWJ28_CD80,SRP366030
SRR18491259,WGS,300,8034171900,PRJNA820119,SAMN26980123,Metagenome or environmental,2633234530,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622869,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.81 E,META20IMWJ28_CD79,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD79,SRP366030
SRR18491260,WGS,300,8217389700,PRJNA820119,SAMN26980122,Metagenome or environmental,2701678227,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622868,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.80 E,META20IMWJ28_CD78,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:30:00Z,1,META20IMWJ28_CD78,SRP366030
SRR18491261,WGS,300,7972329300,PRJNA820119,SAMN26980121,Metagenome or environmental,2605299080,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622867,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.79 E,META20IMWJ28_CD77,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD77,SRP366030
SRR18491262,WGS,300,8176482000,PRJNA820119,SAMN26980120,Metagenome or environmental,2723261681,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622866,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.78 E,META20IMWJ28_CD76,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:37:00Z,1,META20IMWJ28_CD76,SRP366030
SRR18491263,WGS,300,8508167400,PRJNA820119,SAMN26980119,Metagenome or environmental,2789427177,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622865,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.77 E,META20IMWJ28_CD75,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:39:00Z,1,META20IMWJ28_CD75,SRP366030
SRR18491264,WGS,300,8024105700,PRJNA820119,SAMN26980118,Metagenome or environmental,2648883577,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622864,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.76 E,META20IMWJ28_CD74,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD74,SRP366030
SRR18491265,WGS,300,9519131400,PRJNA820119,SAMN26980117,Metagenome or environmental,3117825090,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622863,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.75 E,META20IMWJ28_CD73,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:45:00Z,1,META20IMWJ28_CD73,SRP366030
SRR18491266,WGS,300,7871826600,PRJNA820119,SAMN26980116,Metagenome or environmental,2559910659,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622862,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.74 E,META20IMWJ28_CD72,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD72,SRP366030
SRR18491267,WGS,300,5650769400,PRJNA820119,SAMN26980115,Metagenome or environmental,1853298986,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14622861,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.73 E,META20IMWJ28_CD71,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:29:00Z,1,META20IMWJ28_CD71,SRP366030
SRR18491268,WGS,300,7751700300,PRJNA820119,SAMN26980052,Metagenome or environmental,2531101263,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622860,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.10 E,META20IMWJ28_CD8,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:33:00Z,1,META20IMWJ28_CD8,SRP366030
SRR18491269,WGS,300,8925564300,PRJNA820119,SAMN26980114,Metagenome or environmental,2932782836,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622859,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.72 E,META20IMWJ28_CD70,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:37:00Z,1,META20IMWJ28_CD70,SRP366030
SRR18491270,WGS,300,9179500500,PRJNA820119,SAMN26980113,Metagenome or environmental,2951673184,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622858,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.71 E,META20IMWJ28_CD69,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:53:00Z,1,META20IMWJ28_CD69,SRP366030
SRR18491271,WGS,300,9730382700,PRJNA820119,SAMN26980112,Metagenome or environmental,3193458954,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622857,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.70 E,META20IMWJ28_CD68,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:41:00Z,1,META20IMWJ28_CD68,SRP366030
SRR18491272,WGS,300,7022451600,PRJNA820119,SAMN26980111,Metagenome or environmental,2283602968,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14622856,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.69 E,META20IMWJ28_CD67,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ28_CD67,SRP366030
SRR18491273,WGS,300,10461561000,PRJNA820119,SAMN26980110,Metagenome or environmental,3426255916,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14622855,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.68 E,META20IMWJ28_CD66,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:43:00Z,1,META20IMWJ28_CD66,SRP366030
SRR18491274,WGS,300,9917207400,PRJNA820119,SAMN26980109,Metagenome or environmental,3267604689,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14622854,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.67 E,META20IMWJ28_CD65,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:36:00Z,1,META20IMWJ28_CD65,SRP366030
SRR18491275,WGS,300,8380405800,PRJNA820119,SAMN26980108,Metagenome or environmental,2754079830,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622853,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.66 E,META20IMWJ28_CD64,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:41:00Z,1,META20IMWJ28_CD64,SRP366030
SRR18491276,WGS,300,11080005000,PRJNA820119,SAMN26980107,Metagenome or environmental,3659467626,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14622852,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.65 E,META20IMWJ28_CD63,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:39:00Z,1,META20IMWJ28_CD63,SRP366030
SRR18491277,WGS,300,9065087700,PRJNA820119,SAMN26980106,Metagenome or environmental,2948576889,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14622851,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.64 E,META20IMWJ28_CD62,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:32:00Z,1,META20IMWJ28_CD62,SRP366030
SRR18491278,WGS,300,9896538900,PRJNA820119,SAMN26980105,Metagenome or environmental,3260670997,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14622850,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.63 E,META20IMWJ28_CD61,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:31:00Z,1,META20IMWJ28_CD61,SRP366030
SRR18491279,WGS,300,5879482200,PRJNA820119,SAMN26980051,Metagenome or environmental,1965846101,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622849,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.9 E,META20IMWJ28_CD7,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:28:00Z,1,META20IMWJ28_CD7,SRP366030
SRR18491280,WGS,300,10919352300,PRJNA820119,SAMN26980104,Metagenome or environmental,3639675064,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622848,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.62 E,META20IMWJ28_CD60,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:35:00Z,1,META20IMWJ28_CD60,SRP366030
SRR18491281,WGS,300,8881612500,PRJNA820119,SAMN26980103,Metagenome or environmental,2926992412,"INSTITUTE OF MICROBIOLOGY, CHINESE ACADEMY OF SCIENCES",2019-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14622847,China,Asia,China: Beijing,Homo sapiens,Illumina NovaSeq 6000,fecal samples,39.3 N 116.61 E,META20IMWJ28_CD59,PAIRED,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2022-03-25T00:00:00Z,2022-03-25T23:51:00Z,1,META20IMWJ28_CD59,SRP366030
