Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA Study,Submitter_Id
ERR688555,WGS,185,4686771580,PRJEB7774,SAMEA3136716,3663370945,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633556,SAMEA3136716,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021949-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136716,31582,Illumina,ERP008729,31582
ERR688556,WGS,178,3927711321,PRJEB7774,SAMEA3136625,3376677760,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633557,SAMEA3136625,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022086-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136625,31600,Illumina,ERP008729,31600
ERR688557,WGS,187,4032799994,PRJEB7774,SAMEA3136679,3238257171,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633558,SAMEA3136679,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022082-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136679,31637,Illumina,ERP008729,31637
ERR688558,WGS,183,4494808540,PRJEB7774,SAMEA3136756,3750156003,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633559,SAMEA3136756,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021691-140,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136756,31685,Illumina,ERP008729,31685
ERR688559,WGS,189,6215807466,PRJEB7774,SAMEA3136632,4718710260,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633560,SAMEA3136632,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021963-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136632,31700,Illumina,ERP008729,31700
ERR688560,WGS,180,5258507815,PRJEB7774,SAMEA3136722,4405186142,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633561,SAMEA3136722,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021926-45,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136722,31705,Illumina,ERP008729,31705
ERR688561,WGS,188,4804421056,PRJEB7774,SAMEA3136677,3776187594,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633562,SAMEA3136677,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022063-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136677,31711,Illumina,ERP008729,31711
ERR688562,WGS,189,5505768386,PRJEB7774,SAMEA3136633,4292555167,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633563,SAMEA3136633,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021964-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136633,31714,Illumina,ERP008729,31714
ERR688563,WGS,189,4709117514,PRJEB7774,SAMEA3136646,3664308892,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633564,SAMEA3136646,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022051-113,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136646,31723,Illumina,ERP008729,31723
ERR688564,WGS,186,5561634580,PRJEB7774,SAMEA3136652,4398695334,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633565,SAMEA3136652,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022057-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136652,31749,Illumina,ERP008729,31749
ERR688565,WGS,184,5020468489,PRJEB7774,SAMEA3136658,4000439600,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633566,SAMEA3136658,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022062-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136658,31750,Illumina,ERP008729,31750
ERR688566,WGS,190,3703318490,PRJEB7774,SAMEA3136623,2839266157,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633567,SAMEA3136623,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021955-26,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136623,31766,Illumina,ERP008729,31766
ERR688567,WGS,183,4266331228,PRJEB7774,SAMEA3136753,3607929959,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633568,SAMEA3136753,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021655-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136753,31884,Illumina,ERP008729,31884
ERR688568,WGS,184,3593264350,PRJEB7774,SAMEA3136737,2833078597,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633569,SAMEA3136737,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021667-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136737,31865,Illumina,ERP008729,31865
ERR688569,WGS,179,5597958444,PRJEB7774,SAMEA3136726,4593288609,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633570,SAMEA3136726,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021631-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136726,31866,Illumina,ERP008729,31866
ERR688570,WGS,185,4095643921,PRJEB7774,SAMEA3136734,3348263048,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633571,SAMEA3136734,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021666-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136734,31868,Illumina,ERP008729,31868
ERR688571,WGS,186,5482176486,PRJEB7774,SAMEA3136758,4537521174,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633572,SAMEA3136758,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021693-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136758,31870,Illumina,ERP008729,31870
ERR688572,WGS,185,6005192641,PRJEB7774,SAMEA3136750,4989824811,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633573,SAMEA3136750,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021652-111,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136750,31871,Illumina,ERP008729,31871
ERR688573,WGS,184,5114931041,PRJEB7774,SAMEA3136742,4188328516,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633574,SAMEA3136742,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021644-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136742,31872,Illumina,ERP008729,31872
ERR688574,WGS,183,5135250390,PRJEB7774,SAMEA3136760,4322555940,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633575,SAMEA3136760,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021690-169,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136760,31873,Illumina,ERP008729,31873
ERR688575,WGS,185,5601819282,PRJEB7774,SAMEA3136727,4531429281,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633576,SAMEA3136727,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021632-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136727,31874,Illumina,ERP008729,31874
ERR688576,WGS,184,5547811687,PRJEB7774,SAMEA3136752,4648425464,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633577,SAMEA3136752,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021654-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136752,31875,Illumina,ERP008729,31875
ERR688577,WGS,185,5308154538,PRJEB7774,SAMEA3136740,4282860375,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633578,SAMEA3136740,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021641-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136740,31876,Illumina,ERP008729,31876
ERR688578,WGS,184,4999791414,PRJEB7774,SAMEA3136731,4085103313,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633579,SAMEA3136731,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021633-26,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136731,31877,Illumina,ERP008729,31877
ERR688579,WGS,177,4473912927,PRJEB7774,SAMEA3136729,3893778581,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633580,SAMEA3136729,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021664-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136729,31878,Illumina,ERP008729,31878
ERR688580,WGS,183,5039447297,PRJEB7774,SAMEA3136767,4184453767,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633581,SAMEA3136767,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021647-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136767,31879,Illumina,ERP008729,31879
ERR688581,WGS,188,5783204906,PRJEB7774,SAMEA3136761,4370748304,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633582,SAMEA3136761,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021715-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136761,31880,Illumina,ERP008729,31880
ERR688582,WGS,184,6123699553,PRJEB7774,SAMEA3136725,5009177472,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633583,SAMEA3136725,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021630-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136725,31881,Illumina,ERP008729,31881
ERR688583,WGS,186,6744431781,PRJEB7774,SAMEA3136763,5547282623,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633584,SAMEA3136763,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021717-20,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136763,31883,Illumina,ERP008729,31883
ERR688584,WGS,188,4691546311,PRJEB7774,SAMEA3136708,3655341883,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633585,SAMEA3136708,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021942-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136708,530018,Illumina,ERP008729,530018
ERR688585,WGS,187,4441231627,PRJEB7774,SAMEA3136696,3478028337,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633586,SAMEA3136696,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021930-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136696,530026,Illumina,ERP008729,530026
ERR688586,WGS,190,4850103566,PRJEB7774,SAMEA3136705,3740449537,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633587,SAMEA3136705,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021939-113,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136705,530028,Illumina,ERP008729,530028
ERR688587,WGS,188,5458096663,PRJEB7774,SAMEA3136687,4065796143,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633588,SAMEA3136687,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021723-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136687,530002,Illumina,ERP008729,530002
ERR688588,WGS,190,4109212999,PRJEB7774,SAMEA3136710,3127032611,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633589,SAMEA3136710,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022088-140,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136710,530039,Illumina,ERP008729,530039
